releaseDate,FIPS,county,state,NONE,D0,D1,D2,D3,D4,validStart,validEnd,domStatisticFormatID
12/1/09,6011,Colusa County,CA,0,100,100,0,0,0,12/1/09,12/7/09,1
12/1/09,6013,Contra Costa County,CA,0,100,60.58,0,0,0,12/1/09,12/7/09,1
12/1/09,6015,Del Norte County,CA,97.76,2.24,0,0,0,0,12/1/09,12/7/09,1
12/1/09,6017,El Dorado County,CA,0,100,11.11,0,0,0,12/1/09,12/7/09,1
12/1/09,6019,Fresno County,CA,31.32,68.68,55.16,0,0,0,12/1/09,12/7/09,1
12/1/09,6021,Glenn County,CA,0,100,100,1.89,0,0,12/1/09,12/7/09,1
12/1/09,6023,Humboldt County,CA,18.78,81.22,0.96,0,0,0,12/1/09,12/7/09,1
12/1/09,6025,Imperial County,CA,0,100,70.62,2.23,0,0,12/1/09,12/7/09,1
12/1/09,6027,Inyo County,CA,25.1,74.9,35.8,0.98,0,0,12/1/09,12/7/09,1
12/1/09,6029,Kern County,CA,0,100,100,91.54,0,0,12/1/09,12/7/09,1
12/1/09,6031,Kings County,CA,0,100,100,0.48,0,0,12/1/09,12/7/09,1
12/1/09,6033,Lake County,CA,0,100,99.83,0,0,0,12/1/09,12/7/09,1
12/1/09,6035,Lassen County,CA,0,100,100,20.46,0,0,12/1/09,12/7/09,1
12/1/09,6037,Los Angeles County,CA,0,100,100,60.69,0,0,12/1/09,12/7/09,1
12/1/09,6039,Madera County,CA,45.03,54.97,34.54,0,0,0,12/1/09,12/7/09,1
12/1/09,6041,Marin County,CA,0,100,0,0,0,0,12/1/09,12/7/09,1
12/1/09,6043,Mariposa County,CA,70.12,29.88,0,0,0,0,12/1/09,12/7/09,1
12/1/09,6045,Mendocino County,CA,0,100,21.03,0,0,0,12/1/09,12/7/09,1
12/1/09,6047,Merced County,CA,0,100,86.99,0,0,0,12/1/09,12/7/09,1
12/1/09,6049,Modoc County,CA,0,100,100,0,0,0,12/1/09,12/7/09,1
12/1/09,6051,Mono County,CA,69.32,30.68,0,0,0,0,12/1/09,12/7/09,1
12/1/09,6053,Monterey County,CA,0,100,49.29,0,0,0,12/1/09,12/7/09,1
12/1/09,6055,Napa County,CA,0,100,99.92,0,0,0,12/1/09,12/7/09,1
12/1/09,6057,Nevada County,CA,0,100,59.15,0,0,0,12/1/09,12/7/09,1
12/1/09,6059,Orange County,CA,0,100,100,81.78,0,0,12/1/09,12/7/09,1
12/1/09,6061,Placer County,CA,0,100,47.23,0,0,0,12/1/09,12/7/09,1
12/1/09,6063,Plumas County,CA,0,100,100,0,0,0,12/1/09,12/7/09,1
12/1/09,6065,Riverside County,CA,0,100,100,35.41,0,0,12/1/09,12/7/09,1
12/1/09,6067,Sacramento County,CA,0,100,69.04,0,0,0,12/1/09,12/7/09,1
12/1/09,6069,San Benito County,CA,0,100,89.68,0,0,0,12/1/09,12/7/09,1
12/1/09,6071,San Bernardino County,CA,0,100,100,22,0,0,12/1/09,12/7/09,1
12/1/09,6073,San Diego County,CA,0,100,100,93.05,0,0,12/1/09,12/7/09,1
12/1/09,6075,San Francisco County,CA,0,100,0,0,0,0,12/1/09,12/7/09,1
12/1/09,6077,San Joaquin County,CA,0,100,92.55,0,0,0,12/1/09,12/7/09,1
12/1/09,6079,San Luis Obispo County,CA,0,100,98.27,14.5,0,0,12/1/09,12/7/09,1
12/1/09,6081,San Mateo County,CA,0,100,0,0,0,0,12/1/09,12/7/09,1
12/1/09,6083,Santa Barbara County,CA,0,100,100,3.22,0,0,12/1/09,12/7/09,1
12/1/09,6085,Santa Clara County,CA,0,100,30.17,0,0,0,12/1/09,12/7/09,1
12/1/09,6087,Santa Cruz County,CA,0,100,0,0,0,0,12/1/09,12/7/09,1
12/1/09,6089,Shasta County,CA,0,100,100,16.19,0,0,12/1/09,12/7/09,1
12/1/09,6091,Sierra County,CA,0,100,100,0,0,0,12/1/09,12/7/09,1
12/1/09,6093,Siskiyou County,CA,2.58,97.42,79.87,0,0,0,12/1/09,12/7/09,1
12/1/09,6095,Solano County,CA,0,100,97.4,0,0,0,12/1/09,12/7/09,1
12/1/09,6097,Sonoma County,CA,0,100,76.12,0,0,0,12/1/09,12/7/09,1
12/1/09,6099,Stanislaus County,CA,0,100,82.32,0,0,0,12/1/09,12/7/09,1
12/1/09,6101,Sutter County,CA,0,100,100,0,0,0,12/1/09,12/7/09,1
12/1/09,6103,Tehama County,CA,0,100,100,79.28,0,0,12/1/09,12/7/09,1
12/1/09,6105,Trinity County,CA,0,100,87.64,13.7,0,0,12/1/09,12/7/09,1
12/1/09,6107,Tulare County,CA,2.88,97.12,67.34,5.45,0,0,12/1/09,12/7/09,1
12/1/09,6109,Tuolumne County,CA,67.16,32.84,0,0,0,0,12/1/09,12/7/09,1
12/1/09,6111,Ventura County,CA,0,100,98.75,5.25,0,0,12/1/09,12/7/09,1
12/1/09,6113,Yolo County,CA,0,100,100,0,0,0,12/1/09,12/7/09,1
12/1/09,6115,Yuba County,CA,0,100,98.63,0,0,0,12/1/09,12/7/09,1
11/24/09,6001,Alameda County,CA,0,100,34.12,0,0,0,11/24/09,11/30/09,1
11/24/09,6003,Alpine County,CA,0.39,99.61,0,0,0,0,11/24/09,11/30/09,1
11/24/09,6005,Amador County,CA,0,100,0,0,0,0,11/24/09,11/30/09,1
11/24/09,6007,Butte County,CA,0,100,100,11.36,0,0,11/24/09,11/30/09,1
11/24/09,6009,Calaveras County,CA,9.15,90.85,0,0,0,0,11/24/09,11/30/09,1
11/24/09,6011,Colusa County,CA,0,100,100,0,0,0,11/24/09,11/30/09,1
11/24/09,6013,Contra Costa County,CA,0,100,60.58,0,0,0,11/24/09,11/30/09,1
11/24/09,6015,Del Norte County,CA,97.76,2.24,0,0,0,0,11/24/09,11/30/09,1
11/24/09,6017,El Dorado County,CA,0,100,0,0,0,0,11/24/09,11/30/09,1
11/24/09,6019,Fresno County,CA,31.32,68.68,55.16,0,0,0,11/24/09,11/30/09,1
11/24/09,6021,Glenn County,CA,0,100,100,1.89,0,0,11/24/09,11/30/09,1
11/24/09,6023,Humboldt County,CA,18.78,81.22,0.04,0,0,0,11/24/09,11/30/09,1
11/24/09,6025,Imperial County,CA,0,100,70.62,2.23,0,0,11/24/09,11/30/09,1
11/24/09,6027,Inyo County,CA,25.1,74.9,35.8,0.98,0,0,11/24/09,11/30/09,1
11/24/09,6029,Kern County,CA,0,100,100,91.54,0,0,11/24/09,11/30/09,1
11/24/09,6031,Kings County,CA,0,100,100,0.48,0,0,11/24/09,11/30/09,1
11/24/09,6033,Lake County,CA,0,100,99.83,0,0,0,11/24/09,11/30/09,1
11/24/09,6035,Lassen County,CA,0,100,100,20.46,0,0,11/24/09,11/30/09,1
11/24/09,6037,Los Angeles County,CA,0,100,100,60.69,0,0,11/24/09,11/30/09,1
11/24/09,6039,Madera County,CA,45.03,54.97,34.54,0,0,0,11/24/09,11/30/09,1
11/24/09,6041,Marin County,CA,0,100,0,0,0,0,11/24/09,11/30/09,1
11/24/09,6043,Mariposa County,CA,70.12,29.88,0,0,0,0,11/24/09,11/30/09,1
11/24/09,6045,Mendocino County,CA,0,100,21.03,0,0,0,11/24/09,11/30/09,1
11/24/09,6047,Merced County,CA,0,100,86.99,0,0,0,11/24/09,11/30/09,1
11/24/09,6049,Modoc County,CA,0,100,100,0,0,0,11/24/09,11/30/09,1
11/24/09,6051,Mono County,CA,92.36,7.64,0,0,0,0,11/24/09,11/30/09,1
11/24/09,6053,Monterey County,CA,0,100,49.29,0,0,0,11/24/09,11/30/09,1
11/24/09,6055,Napa County,CA,0,100,99.92,0,0,0,11/24/09,11/30/09,1
11/24/09,6057,Nevada County,CA,0,100,59.15,0,0,0,11/24/09,11/30/09,1
11/24/09,6059,Orange County,CA,0,100,100,81.78,0,0,11/24/09,11/30/09,1
11/24/09,6061,Placer County,CA,0,100,24.14,0,0,0,11/24/09,11/30/09,1
11/24/09,6063,Plumas County,CA,0,100,100,0,0,0,11/24/09,11/30/09,1
11/24/09,6065,Riverside County,CA,0,100,100,35.41,0,0,11/24/09,11/30/09,1
11/24/09,6067,Sacramento County,CA,0,100,69.04,0,0,0,11/24/09,11/30/09,1
11/24/09,6069,San Benito County,CA,0,100,89.68,0,0,0,11/24/09,11/30/09,1
11/24/09,6071,San Bernardino County,CA,0,100,100,22,0,0,11/24/09,11/30/09,1
11/24/09,6073,San Diego County,CA,0,100,100,93.05,0,0,11/24/09,11/30/09,1
11/24/09,6075,San Francisco County,CA,0,100,0,0,0,0,11/24/09,11/30/09,1
11/24/09,6077,San Joaquin County,CA,0,100,92.55,0,0,0,11/24/09,11/30/09,1
11/24/09,6079,San Luis Obispo County,CA,0,100,98.27,14.5,0,0,11/24/09,11/30/09,1
11/24/09,6081,San Mateo County,CA,0,100,0,0,0,0,11/24/09,11/30/09,1
11/24/09,6083,Santa Barbara County,CA,0,100,100,3.22,0,0,11/24/09,11/30/09,1
11/24/09,6085,Santa Clara County,CA,0,100,30.17,0,0,0,11/24/09,11/30/09,1
11/24/09,6087,Santa Cruz County,CA,0,100,0,0,0,0,11/24/09,11/30/09,1
11/24/09,6089,Shasta County,CA,0,100,100,16.19,0,0,11/24/09,11/30/09,1
11/24/09,6091,Sierra County,CA,0,100,100,0,0,0,11/24/09,11/30/09,1
11/24/09,6093,Siskiyou County,CA,2.58,97.42,79.78,0,0,0,11/24/09,11/30/09,1
11/24/09,6095,Solano County,CA,0,100,97.4,0,0,0,11/24/09,11/30/09,1
11/24/09,6097,Sonoma County,CA,0,100,76.12,0,0,0,11/24/09,11/30/09,1
11/24/09,6099,Stanislaus County,CA,0,100,82.32,0,0,0,11/24/09,11/30/09,1
11/24/09,6101,Sutter County,CA,0,100,100,0,0,0,11/24/09,11/30/09,1
11/24/09,6103,Tehama County,CA,0,100,100,79.28,0,0,11/24/09,11/30/09,1
11/24/09,6105,Trinity County,CA,0,100,85.98,13.7,0,0,11/24/09,11/30/09,1
11/24/09,6107,Tulare County,CA,2.88,97.12,67.34,5.45,0,0,11/24/09,11/30/09,1
11/24/09,6109,Tuolumne County,CA,82.57,17.43,0,0,0,0,11/24/09,11/30/09,1
11/24/09,6111,Ventura County,CA,0,100,98.75,5.25,0,0,11/24/09,11/30/09,1
11/24/09,6113,Yolo County,CA,0,100,100,0,0,0,11/24/09,11/30/09,1
11/24/09,6115,Yuba County,CA,0,100,98.63,0,0,0,11/24/09,11/30/09,1
11/17/09,6001,Alameda County,CA,0,100,34.12,0,0,0,11/17/09,11/23/09,1
11/17/09,6003,Alpine County,CA,0.39,99.61,0,0,0,0,11/17/09,11/23/09,1
11/17/09,6005,Amador County,CA,0,100,0,0,0,0,11/17/09,11/23/09,1
11/17/09,6007,Butte County,CA,0,100,100,12.74,0,0,11/17/09,11/23/09,1
11/17/09,6009,Calaveras County,CA,9.15,90.85,0,0,0,0,11/17/09,11/23/09,1
11/17/09,6011,Colusa County,CA,0,100,100,0,0,0,11/17/09,11/23/09,1
11/17/09,6013,Contra Costa County,CA,0,100,60.58,0,0,0,11/17/09,11/23/09,1
11/17/09,6015,Del Norte County,CA,51.67,48.33,0.52,0,0,0,11/17/09,11/23/09,1
11/17/09,6017,El Dorado County,CA,0,100,0,0,0,0,11/17/09,11/23/09,1
11/17/09,6019,Fresno County,CA,31.32,68.68,55.16,0,0,0,11/17/09,11/23/09,1
11/17/09,6021,Glenn County,CA,0,100,100,1.97,0,0,11/17/09,11/23/09,1
11/17/09,6023,Humboldt County,CA,0.36,99.64,80.23,0,0,0,11/17/09,11/23/09,1
11/17/09,6025,Imperial County,CA,0,100,63.25,2.23,0,0,11/17/09,11/23/09,1
11/17/09,6027,Inyo County,CA,25.1,74.9,28.51,0,0,0,11/17/09,11/23/09,1
11/17/09,6029,Kern County,CA,0,100,100,86.56,0,0,11/17/09,11/23/09,1
11/17/09,6031,Kings County,CA,0,100,100,0.48,0,0,11/17/09,11/23/09,1
11/17/09,6033,Lake County,CA,0,100,100,0,0,0,11/17/09,11/23/09,1
11/17/09,6035,Lassen County,CA,0,100,100,20.46,0,0,11/17/09,11/23/09,1
11/17/09,6037,Los Angeles County,CA,0,100,100,60.69,0,0,11/17/09,11/23/09,1
11/17/09,6039,Madera County,CA,45.03,54.97,34.54,0,0,0,11/17/09,11/23/09,1
11/17/09,6041,Marin County,CA,0,100,0,0,0,0,11/17/09,11/23/09,1
11/17/09,6043,Mariposa County,CA,70.12,29.88,0,0,0,0,11/17/09,11/23/09,1
11/17/09,6045,Mendocino County,CA,0,100,100,4.51,0,0,11/17/09,11/23/09,1
11/17/09,6047,Merced County,CA,0,100,86.99,0,0,0,11/17/09,11/23/09,1
11/17/09,6049,Modoc County,CA,0,100,100,0,0,0,11/17/09,11/23/09,1
11/17/09,6051,Mono County,CA,92.36,7.64,0,0,0,0,11/17/09,11/23/09,1
11/17/09,6053,Monterey County,CA,0,100,49.29,0,0,0,11/17/09,11/23/09,1
11/17/09,6055,Napa County,CA,0,100,99.92,0,0,0,11/17/09,11/23/09,1
11/17/09,6057,Nevada County,CA,0,100,59.15,0,0,0,11/17/09,11/23/09,1
11/17/09,6059,Orange County,CA,0,100,100,81.78,0,0,11/17/09,11/23/09,1
11/17/09,6061,Placer County,CA,0,100,24.14,0,0,0,11/17/09,11/23/09,1
11/17/09,6063,Plumas County,CA,0,100,100,0,0,0,11/17/09,11/23/09,1
11/17/09,6065,Riverside County,CA,0,100,94.91,35.41,0,0,11/17/09,11/23/09,1
11/17/09,6067,Sacramento County,CA,0,100,69.04,0,0,0,11/17/09,11/23/09,1
11/17/09,6069,San Benito County,CA,0,100,89.68,0,0,0,11/17/09,11/23/09,1
11/17/09,6071,San Bernardino County,CA,0,100,100,13.34,0,0,11/17/09,11/23/09,1
11/17/09,6073,San Diego County,CA,0,100,100,93.05,0,0,11/17/09,11/23/09,1
11/17/09,6075,San Francisco County,CA,0,100,0,0,0,0,11/17/09,11/23/09,1
11/17/09,6077,San Joaquin County,CA,0,100,92.55,0,0,0,11/17/09,11/23/09,1
11/17/09,6079,San Luis Obispo County,CA,0,100,98.27,14.5,0,0,11/17/09,11/23/09,1
11/17/09,6081,San Mateo County,CA,0,100,0,0,0,0,11/17/09,11/23/09,1
11/17/09,6083,Santa Barbara County,CA,0,100,100,3.22,0,0,11/17/09,11/23/09,1
11/17/09,6085,Santa Clara County,CA,0,100,30.17,0,0,0,11/17/09,11/23/09,1
11/17/09,6087,Santa Cruz County,CA,0,100,0,0,0,0,11/17/09,11/23/09,1
11/17/09,6089,Shasta County,CA,0,100,100,16.29,0,0,11/17/09,11/23/09,1
11/17/09,6091,Sierra County,CA,0,100,100,0,0,0,11/17/09,11/23/09,1
11/17/09,6093,Siskiyou County,CA,0,100,96.85,7.31,0,0,11/17/09,11/23/09,1
11/17/09,6095,Solano County,CA,0,100,97.4,0,0,0,11/17/09,11/23/09,1
11/17/09,6097,Sonoma County,CA,0,100,82.11,0,0,0,11/17/09,11/23/09,1
11/17/09,6099,Stanislaus County,CA,0,100,82.32,0,0,0,11/17/09,11/23/09,1
11/17/09,6101,Sutter County,CA,0,100,100,0,0,0,11/17/09,11/23/09,1
11/17/09,6103,Tehama County,CA,0,100,100,83.88,0,0,11/17/09,11/23/09,1
11/17/09,6105,Trinity County,CA,0,100,100,81.22,0,0,11/17/09,11/23/09,1
11/17/09,6107,Tulare County,CA,2.88,97.12,67.34,5.45,0,0,11/17/09,11/23/09,1
11/17/09,6109,Tuolumne County,CA,82.57,17.43,0,0,0,0,11/17/09,11/23/09,1
11/17/09,6111,Ventura County,CA,0,100,98.75,5.25,0,0,11/17/09,11/23/09,1
11/17/09,6113,Yolo County,CA,0,100,100,0,0,0,11/17/09,11/23/09,1
11/17/09,6115,Yuba County,CA,0,100,98.63,0,0,0,11/17/09,11/23/09,1
11/10/09,6001,Alameda County,CA,0,100,34.12,0,0,0,11/10/09,11/16/09,1
11/10/09,6003,Alpine County,CA,0.39,99.61,0,0,0,0,11/10/09,11/16/09,1
11/10/09,6005,Amador County,CA,0,100,0,0,0,0,11/10/09,11/16/09,1
11/10/09,6007,Butte County,CA,0,100,100,12.74,0,0,11/10/09,11/16/09,1
11/10/09,6009,Calaveras County,CA,9.15,90.85,0,0,0,0,11/10/09,11/16/09,1
11/10/09,6011,Colusa County,CA,0,100,100,0,0,0,11/10/09,11/16/09,1
11/10/09,6013,Contra Costa County,CA,0,100,60.58,0,0,0,11/10/09,11/16/09,1
11/10/09,6015,Del Norte County,CA,51.67,48.33,0.52,0,0,0,11/10/09,11/16/09,1
11/10/09,6017,El Dorado County,CA,0,100,0,0,0,0,11/10/09,11/16/09,1
11/10/09,6019,Fresno County,CA,31.32,68.68,55.16,0,0,0,11/10/09,11/16/09,1
11/10/09,6021,Glenn County,CA,0,100,100,1.97,0,0,11/10/09,11/16/09,1
11/10/09,6023,Humboldt County,CA,0.36,99.64,80.23,0,0,0,11/10/09,11/16/09,1
11/10/09,6025,Imperial County,CA,0,100,63.25,2.23,0,0,11/10/09,11/16/09,1
11/10/09,6027,Inyo County,CA,25.1,74.9,28.51,0,0,0,11/10/09,11/16/09,1
11/10/09,6029,Kern County,CA,0,100,100,86.56,0,0,11/10/09,11/16/09,1
11/10/09,6031,Kings County,CA,0,100,100,0.48,0,0,11/10/09,11/16/09,1
11/10/09,6033,Lake County,CA,0,100,100,0,0,0,11/10/09,11/16/09,1
11/10/09,6035,Lassen County,CA,0,100,100,20.46,0,0,11/10/09,11/16/09,1
11/10/09,6037,Los Angeles County,CA,0,100,100,60.69,0,0,11/10/09,11/16/09,1
11/10/09,6039,Madera County,CA,45.03,54.97,34.54,0,0,0,11/10/09,11/16/09,1
11/10/09,6041,Marin County,CA,0,100,0,0,0,0,11/10/09,11/16/09,1
11/10/09,6043,Mariposa County,CA,70.12,29.88,0,0,0,0,11/10/09,11/16/09,1
11/10/09,6045,Mendocino County,CA,0,100,100,4.51,0,0,11/10/09,11/16/09,1
11/10/09,6047,Merced County,CA,0,100,86.99,0,0,0,11/10/09,11/16/09,1
11/10/09,6049,Modoc County,CA,0,100,100,0,0,0,11/10/09,11/16/09,1
11/10/09,6051,Mono County,CA,92.36,7.64,0,0,0,0,11/10/09,11/16/09,1
11/10/09,6053,Monterey County,CA,0,100,49.29,0,0,0,11/10/09,11/16/09,1
11/10/09,6055,Napa County,CA,0,100,99.92,0,0,0,11/10/09,11/16/09,1
11/10/09,6057,Nevada County,CA,0,100,59.15,0,0,0,11/10/09,11/16/09,1
11/10/09,6059,Orange County,CA,0,100,100,81.78,0,0,11/10/09,11/16/09,1
11/10/09,6061,Placer County,CA,0,100,24.14,0,0,0,11/10/09,11/16/09,1
11/10/09,6063,Plumas County,CA,0,100,100,0,0,0,11/10/09,11/16/09,1
11/10/09,6065,Riverside County,CA,0,100,94.91,35.41,0,0,11/10/09,11/16/09,1
11/10/09,6067,Sacramento County,CA,0,100,69.04,0,0,0,11/10/09,11/16/09,1
11/10/09,6069,San Benito County,CA,0,100,89.68,0,0,0,11/10/09,11/16/09,1
11/10/09,6071,San Bernardino County,CA,0,100,100,13.34,0,0,11/10/09,11/16/09,1
11/10/09,6073,San Diego County,CA,0,100,100,93.05,0,0,11/10/09,11/16/09,1
11/10/09,6075,San Francisco County,CA,0,100,0,0,0,0,11/10/09,11/16/09,1
11/10/09,6077,San Joaquin County,CA,0,100,92.55,0,0,0,11/10/09,11/16/09,1
11/10/09,6079,San Luis Obispo County,CA,0,100,98.27,14.5,0,0,11/10/09,11/16/09,1
11/10/09,6081,San Mateo County,CA,0,100,0,0,0,0,11/10/09,11/16/09,1
11/10/09,6083,Santa Barbara County,CA,0,100,100,3.22,0,0,11/10/09,11/16/09,1
11/10/09,6085,Santa Clara County,CA,0,100,30.17,0,0,0,11/10/09,11/16/09,1
11/10/09,6087,Santa Cruz County,CA,0,100,0,0,0,0,11/10/09,11/16/09,1
11/10/09,6089,Shasta County,CA,0,100,100,16.29,0,0,11/10/09,11/16/09,1
11/10/09,6091,Sierra County,CA,0,100,100,0,0,0,11/10/09,11/16/09,1
11/10/09,6093,Siskiyou County,CA,0,100,96.85,7.31,0,0,11/10/09,11/16/09,1
11/10/09,6095,Solano County,CA,0,100,97.4,0,0,0,11/10/09,11/16/09,1
11/10/09,6097,Sonoma County,CA,0,100,82.11,0,0,0,11/10/09,11/16/09,1
11/10/09,6099,Stanislaus County,CA,0,100,82.32,0,0,0,11/10/09,11/16/09,1
11/10/09,6101,Sutter County,CA,0,100,100,0,0,0,11/10/09,11/16/09,1
11/10/09,6103,Tehama County,CA,0,100,100,83.88,0,0,11/10/09,11/16/09,1
11/10/09,6105,Trinity County,CA,0,100,100,81.22,0,0,11/10/09,11/16/09,1
11/10/09,6107,Tulare County,CA,2.88,97.12,67.34,5.45,0,0,11/10/09,11/16/09,1
11/10/09,6109,Tuolumne County,CA,82.57,17.43,0,0,0,0,11/10/09,11/16/09,1
11/10/09,6111,Ventura County,CA,0,100,98.75,5.25,0,0,11/10/09,11/16/09,1
11/10/09,6113,Yolo County,CA,0,100,100,0,0,0,11/10/09,11/16/09,1
11/10/09,6115,Yuba County,CA,0,100,98.63,0,0,0,11/10/09,11/16/09,1
11/3/09,6001,Alameda County,CA,0,100,32.02,0,0,0,11/3/09,11/9/09,1
11/3/09,6003,Alpine County,CA,0.39,99.61,0,0,0,0,11/3/09,11/9/09,1
11/3/09,6005,Amador County,CA,0,100,0,0,0,0,11/3/09,11/9/09,1
11/3/09,6007,Butte County,CA,0,100,100,12.74,0,0,11/3/09,11/9/09,1
11/3/09,6009,Calaveras County,CA,9.15,90.85,0,0,0,0,11/3/09,11/9/09,1
11/3/09,6011,Colusa County,CA,0,100,100,0,0,0,11/3/09,11/9/09,1
11/3/09,6013,Contra Costa County,CA,0,100,58.09,0,0,0,11/3/09,11/9/09,1
11/3/09,6015,Del Norte County,CA,51.67,48.33,0.12,0,0,0,11/3/09,11/9/09,1
11/3/09,6017,El Dorado County,CA,0,100,0,0,0,0,11/3/09,11/9/09,1
11/3/09,6019,Fresno County,CA,31.32,68.68,55.5,0,0,0,11/3/09,11/9/09,1
11/3/09,6021,Glenn County,CA,0,100,100,1.97,0,0,11/3/09,11/9/09,1
11/3/09,6023,Humboldt County,CA,0.36,99.64,79.84,0,0,0,11/3/09,11/9/09,1
11/3/09,6025,Imperial County,CA,0,100,64.09,2.23,0,0,11/3/09,11/9/09,1
11/3/09,6027,Inyo County,CA,25.1,74.9,28.68,0,0,0,11/3/09,11/9/09,1
11/3/09,6029,Kern County,CA,0,100,100,86.56,0,0,11/3/09,11/9/09,1
11/3/09,6031,Kings County,CA,0,100,100,0.48,0,0,11/3/09,11/9/09,1
11/3/09,6033,Lake County,CA,0,100,100,0,0,0,11/3/09,11/9/09,1
11/3/09,6035,Lassen County,CA,0,100,100,20.46,0,0,11/3/09,11/9/09,1
11/3/09,6037,Los Angeles County,CA,0,100,100,60.69,0,0,11/3/09,11/9/09,1
11/3/09,6039,Madera County,CA,45.03,54.97,35.28,0,0,0,11/3/09,11/9/09,1
11/3/09,6041,Marin County,CA,0,100,0,0,0,0,11/3/09,11/9/09,1
11/3/09,6043,Mariposa County,CA,70.12,29.88,0,0,0,0,11/3/09,11/9/09,1
11/3/09,6045,Mendocino County,CA,0,100,100,4.51,0,0,11/3/09,11/9/09,1
11/3/09,6047,Merced County,CA,0,100,88.29,0,0,0,11/3/09,11/9/09,1
11/3/09,6049,Modoc County,CA,0,100,100,0,0,0,11/3/09,11/9/09,1
11/3/09,6051,Mono County,CA,92.36,7.64,0,0,0,0,11/3/09,11/9/09,1
11/3/09,6053,Monterey County,CA,0,100,47.89,0,0,0,11/3/09,11/9/09,1
11/3/09,6055,Napa County,CA,0,100,99.74,0,0,0,11/3/09,11/9/09,1
11/3/09,6057,Nevada County,CA,0,100,59.31,0,0,0,11/3/09,11/9/09,1
11/3/09,6059,Orange County,CA,0,100,100,81.78,0,0,11/3/09,11/9/09,1
11/3/09,6061,Placer County,CA,0,100,24.23,0,0,0,11/3/09,11/9/09,1
11/3/09,6063,Plumas County,CA,0,100,100,0,0,0,11/3/09,11/9/09,1
11/3/09,6065,Riverside County,CA,0,100,95.12,35.41,0,0,11/3/09,11/9/09,1
11/3/09,6067,Sacramento County,CA,0,100,71.63,0,0,0,11/3/09,11/9/09,1
11/3/09,6069,San Benito County,CA,0,100,88.37,0,0,0,11/3/09,11/9/09,1
11/3/09,6071,San Bernardino County,CA,0,100,100,13.34,0,0,11/3/09,11/9/09,1
11/3/09,6073,San Diego County,CA,0,100,100,93.05,0,0,11/3/09,11/9/09,1
11/3/09,6075,San Francisco County,CA,0,100,0,0,0,0,11/3/09,11/9/09,1
11/3/09,6077,San Joaquin County,CA,0,100,93.8,0,0,0,11/3/09,11/9/09,1
11/3/09,6079,San Luis Obispo County,CA,0,100,98.04,14.5,0,0,11/3/09,11/9/09,1
11/3/09,6081,San Mateo County,CA,0,100,0,0,0,0,11/3/09,11/9/09,1
11/3/09,6083,Santa Barbara County,CA,0,100,100,3.22,0,0,11/3/09,11/9/09,1
11/3/09,6085,Santa Clara County,CA,0,100,27.98,0,0,0,11/3/09,11/9/09,1
11/3/09,6087,Santa Cruz County,CA,0,100,0,0,0,0,11/3/09,11/9/09,1
11/3/09,6089,Shasta County,CA,0,100,100,16.29,0,0,11/3/09,11/9/09,1
11/3/09,6091,Sierra County,CA,0,100,100,0,0,0,11/3/09,11/9/09,1
11/3/09,6093,Siskiyou County,CA,0,100,96.41,7.31,0,0,11/3/09,11/9/09,1
11/3/09,6095,Solano County,CA,0,100,96.49,0,0,0,11/3/09,11/9/09,1
11/3/09,6097,Sonoma County,CA,0,100,80.6,0,0,0,11/3/09,11/9/09,1
11/3/09,6099,Stanislaus County,CA,0,100,84,0,0,0,11/3/09,11/9/09,1
11/3/09,6101,Sutter County,CA,0,100,100,0,0,0,11/3/09,11/9/09,1
11/3/09,6103,Tehama County,CA,0,100,100,83.88,0,0,11/3/09,11/9/09,1
11/3/09,6105,Trinity County,CA,0,100,100,81.22,0,0,11/3/09,11/9/09,1
11/3/09,6107,Tulare County,CA,2.88,97.12,68.34,5.45,0,0,11/3/09,11/9/09,1
11/3/09,6109,Tuolumne County,CA,82.57,17.43,0,0,0,0,11/3/09,11/9/09,1
11/3/09,6111,Ventura County,CA,0,100,98.75,5.25,0,0,11/3/09,11/9/09,1
11/3/09,6113,Yolo County,CA,0,100,100,0,0,0,11/3/09,11/9/09,1
11/3/09,6115,Yuba County,CA,0,100,99.34,0,0,0,11/3/09,11/9/09,1
10/27/09,6001,Alameda County,CA,0,100,32.02,0,0,0,10/27/09,11/2/09,1
10/27/09,6003,Alpine County,CA,100,0,0,0,0,0,10/27/09,11/2/09,1
10/27/09,6005,Amador County,CA,42.15,57.85,0,0,0,0,10/27/09,11/2/09,1
10/27/09,6007,Butte County,CA,0,100,100,12.74,0,0,10/27/09,11/2/09,1
10/27/09,6009,Calaveras County,CA,57.38,42.62,0,0,0,0,10/27/09,11/2/09,1
10/27/09,6011,Colusa County,CA,0,100,100,0,0,0,10/27/09,11/2/09,1
10/27/09,6013,Contra Costa County,CA,0,100,58.09,0,0,0,10/27/09,11/2/09,1
10/27/09,6015,Del Norte County,CA,51.67,48.33,0.12,0,0,0,10/27/09,11/2/09,1
10/27/09,6017,El Dorado County,CA,30.59,69.41,0,0,0,0,10/27/09,11/2/09,1
10/27/09,6019,Fresno County,CA,31.32,68.68,55.5,0,0,0,10/27/09,11/2/09,1
10/27/09,6021,Glenn County,CA,0,100,100,1.97,0,0,10/27/09,11/2/09,1
10/27/09,6023,Humboldt County,CA,0.36,99.64,79.84,0,0,0,10/27/09,11/2/09,1
10/27/09,6025,Imperial County,CA,0,100,37.97,2.23,0,0,10/27/09,11/2/09,1
