releaseDate,FIPS,county,state,NONE,D0,D1,D2,D3,D4,validStart,validEnd,domStatisticFormatID
"2016-03-29","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2016-03-29","2016-04-04","1"
"2016-03-22","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2016-03-22","2016-03-28","1"
"2016-03-15","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2016-03-15","2016-03-21","1"
"2016-03-08","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2016-03-08","2016-03-14","1"
"2016-03-01","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2016-03-01","2016-03-07","1"
"2016-02-23","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2016-02-23","2016-02-29","1"
"2016-02-16","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2016-02-16","2016-02-22","1"
"2016-02-09","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2016-02-09","2016-02-15","1"
"2016-02-02","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2016-02-02","2016-02-08","1"
"2016-01-26","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2016-01-26","2016-02-01","1"
"2016-01-19","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2016-01-19","2016-01-25","1"
"2016-01-12","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2016-01-12","2016-01-18","1"
"2016-01-05","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2016-01-05","2016-01-11","1"
"2015-12-29","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-29","2016-01-04","1"
"2015-12-22","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-22","2015-12-28","1"
"2015-12-15","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-15","2015-12-21","1"
"2015-12-08","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-08","2015-12-14","1"
"2015-12-01","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-01","2015-12-07","1"
"2015-11-24","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-11-24","2015-11-30","1"
"2015-11-17","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-11-17","2015-11-23","1"
"2015-11-10","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-11-10","2015-11-16","1"
"2015-11-03","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-11-03","2015-11-09","1"
"2015-10-27","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-10-27","2015-11-02","1"
"2015-10-20","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-10-20","2015-10-26","1"
"2015-10-13","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-10-13","2015-10-19","1"
"2015-10-06","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-10-06","2015-10-12","1"
"2015-09-29","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-09-29","2015-10-05","1"
"2015-09-22","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-09-22","2015-09-28","1"
"2015-09-15","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-09-15","2015-09-21","1"
"2015-09-08","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-09-08","2015-09-14","1"
"2015-09-01","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-09-01","2015-09-07","1"
"2015-08-25","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-08-25","2015-08-31","1"
"2015-08-18","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-08-18","2015-08-24","1"
"2015-08-11","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-08-11","2015-08-17","1"
"2015-08-04","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-08-04","2015-08-10","1"
"2015-07-28","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-07-28","2015-08-03","1"
"2015-07-21","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-07-21","2015-07-27","1"
"2015-07-14","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-07-14","2015-07-20","1"
"2015-07-07","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-07-07","2015-07-13","1"
"2015-06-30","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-06-30","2015-07-06","1"
"2015-06-23","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-06-23","2015-06-29","1"
"2015-06-16","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-06-16","2015-06-22","1"
"2015-06-09","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-06-09","2015-06-15","1"
"2015-06-02","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-06-02","2015-06-08","1"
"2015-05-26","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-05-26","2015-06-01","1"
"2015-05-19","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-05-19","2015-05-25","1"
"2015-05-12","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-05-12","2015-05-18","1"
"2015-05-05","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-05-05","2015-05-11","1"
"2015-04-28","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-04-28","2015-05-04","1"
"2015-04-21","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-04-21","2015-04-27","1"
"2015-04-14","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-04-14","2015-04-20","1"
"2015-04-07","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-04-07","2015-04-13","1"
"2015-03-31","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-03-31","2015-04-06","1"
"2015-03-24","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-03-24","2015-03-30","1"
"2015-03-17","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-03-17","2015-03-23","1"
"2015-03-10","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-03-10","2015-03-16","1"
"2015-03-03","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-03-03","2015-03-09","1"
"2015-02-24","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-02-24","2015-03-02","1"
"2015-02-17","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-02-17","2015-02-23","1"
"2015-02-10","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-02-10","2015-02-16","1"
"2015-02-03","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-02-03","2015-02-09","1"
"2015-01-27","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-01-27","2015-02-02","1"
"2015-01-20","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-01-20","2015-01-26","1"
"2015-01-13","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-01-13","2015-01-19","1"
"2015-01-06","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","99.24","2015-01-06","2015-01-12","1"
"2014-12-30","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","99.24","2014-12-30","2015-01-05","1"
"2014-12-23","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","99.24","2014-12-23","2014-12-29","1"
"2014-12-16","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","99.24","2014-12-16","2014-12-22","1"
"2014-12-09","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-12-09","2014-12-15","1"
"2014-12-02","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-12-02","2014-12-08","1"
"2014-11-25","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-11-25","2014-12-01","1"
"2014-11-18","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-11-18","2014-11-24","1"
"2014-11-11","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-11-11","2014-11-17","1"
"2014-11-04","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-11-04","2014-11-10","1"
"2014-10-28","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-10-28","2014-11-03","1"
"2014-10-21","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-10-21","2014-10-27","1"
"2014-10-14","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-10-14","2014-10-20","1"
"2014-10-07","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-10-07","2014-10-13","1"
"2014-09-30","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-09-30","2014-10-06","1"
"2014-09-23","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-09-23","2014-09-29","1"
"2014-09-16","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-09-16","2014-09-22","1"
"2014-09-09","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-09-09","2014-09-15","1"
"2014-09-02","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-09-02","2014-09-08","1"
"2014-08-26","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-08-26","2014-09-01","1"
"2014-08-19","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-08-19","2014-08-25","1"
"2014-08-12","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-08-12","2014-08-18","1"
"2014-08-05","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-08-05","2014-08-11","1"
"2014-07-29","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-07-29","2014-08-04","1"
"2014-07-22","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","59.59","2014-07-22","2014-07-28","1"
"2014-07-15","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","59.59","2014-07-15","2014-07-21","1"
"2014-07-08","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","59.59","2014-07-08","2014-07-14","1"
"2014-07-01","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","59.59","2014-07-01","2014-07-07","1"
"2014-06-24","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","59.59","2014-06-24","2014-06-30","1"
"2014-06-17","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","59.59","2014-06-17","2014-06-23","1"
"2014-06-10","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.05","2014-06-10","2014-06-16","1"
"2014-06-03","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.05","2014-06-03","2014-06-09","1"
"2014-05-27","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.05","2014-05-27","2014-06-02","1"
"2014-05-20","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.05","2014-05-20","2014-05-26","1"
"2014-05-13","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.05","2014-05-13","2014-05-19","1"
"2014-05-06","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.05","2014-05-06","2014-05-12","1"
"2014-04-29","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.05","2014-04-29","2014-05-05","1"
"2014-04-22","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.05","2014-04-22","2014-04-28","1"
"2014-04-15","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-04-15","2014-04-21","1"
"2014-04-08","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-04-08","2014-04-14","1"
"2014-04-01","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-04-01","2014-04-07","1"
"2014-03-25","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-03-25","2014-03-31","1"
"2014-03-18","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-03-18","2014-03-24","1"
"2014-03-11","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-03-11","2014-03-17","1"
"2014-03-04","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-03-04","2014-03-10","1"
"2014-02-25","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-02-25","2014-03-03","1"
"2014-02-18","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-02-18","2014-02-24","1"
"2014-02-11","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-02-11","2014-02-17","1"
"2014-02-04","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-02-04","2014-02-10","1"
"2014-01-28","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-01-28","2014-02-03","1"
"2014-01-21","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-01-21","2014-01-27","1"
"2014-01-14","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-01-14","2014-01-20","1"
"2014-01-07","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","99.54","0.00","2014-01-07","2014-01-13","1"
"2013-12-31","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","99.54","0.00","2013-12-31","2014-01-06","1"
"2013-12-24","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","99.54","0.00","2013-12-24","2013-12-30","1"
"2013-12-17","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","99.54","0.00","2013-12-17","2013-12-23","1"
"2013-12-10","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","99.54","0.00","2013-12-10","2013-12-16","1"
"2013-12-03","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","99.54","0.00","2013-12-03","2013-12-09","1"
"2013-11-26","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","99.54","0.00","2013-11-26","2013-12-02","1"
"2013-11-19","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","99.54","0.00","2013-11-19","2013-11-25","1"
"2013-11-12","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-11-12","2013-11-18","1"
"2013-11-05","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-11-05","2013-11-11","1"
"2013-10-29","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-10-29","2013-11-04","1"
"2013-10-22","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-10-22","2013-10-28","1"
"2013-10-15","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-10-15","2013-10-21","1"
"2013-10-08","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-10-08","2013-10-14","1"
"2013-10-01","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-10-01","2013-10-07","1"
"2013-09-24","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-09-24","2013-09-30","1"
"2013-09-17","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-09-17","2013-09-23","1"
"2013-09-10","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-09-10","2013-09-16","1"
"2013-09-03","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-09-03","2013-09-09","1"
"2013-08-27","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-08-27","2013-09-02","1"
"2013-08-20","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-08-20","2013-08-26","1"
"2013-08-13","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-08-13","2013-08-19","1"
"2013-08-06","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-08-06","2013-08-12","1"
"2013-07-30","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-07-30","2013-08-05","1"
"2013-07-23","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-07-23","2013-07-29","1"
"2013-07-16","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-07-16","2013-07-22","1"
"2013-07-09","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-07-09","2013-07-15","1"
"2013-07-02","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-07-02","2013-07-08","1"
"2013-06-25","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-06-25","2013-07-01","1"
"2013-06-18","06077","San Joaquin County","CA","0.00","100.00","100.00","13.66","0.00","0.00","2013-06-18","2013-06-24","1"
"2013-06-11","06077","San Joaquin County","CA","0.00","100.00","100.00","13.66","0.00","0.00","2013-06-11","2013-06-17","1"
"2013-06-04","06077","San Joaquin County","CA","0.00","100.00","100.00","16.10","0.00","0.00","2013-06-04","2013-06-10","1"
"2013-05-28","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2013-05-28","2013-06-03","1"
"2013-05-21","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2013-05-21","2013-05-27","1"
"2013-05-14","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2013-05-14","2013-05-20","1"
"2013-05-07","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2013-05-07","2013-05-13","1"
"2013-04-30","06077","San Joaquin County","CA","0.00","100.00","20.10","0.00","0.00","0.00","2013-04-30","2013-05-06","1"
"2013-04-23","06077","San Joaquin County","CA","0.00","100.00","20.10","0.00","0.00","0.00","2013-04-23","2013-04-29","1"
"2013-04-16","06077","San Joaquin County","CA","0.00","100.00","1.43","0.00","0.00","0.00","2013-04-16","2013-04-22","1"
"2013-04-09","06077","San Joaquin County","CA","0.00","100.00","1.43","0.00","0.00","0.00","2013-04-09","2013-04-15","1"
"2013-04-02","06077","San Joaquin County","CA","0.00","100.00","1.43","0.00","0.00","0.00","2013-04-02","2013-04-08","1"
"2013-03-26","06077","San Joaquin County","CA","0.00","100.00","1.43","0.00","0.00","0.00","2013-03-26","2013-04-01","1"
"2013-03-19","06077","San Joaquin County","CA","0.00","100.00","1.43","0.00","0.00","0.00","2013-03-19","2013-03-25","1"
"2013-03-12","06077","San Joaquin County","CA","0.00","100.00","1.43","0.00","0.00","0.00","2013-03-12","2013-03-18","1"
"2013-03-05","06077","San Joaquin County","CA","0.00","100.00","1.38","0.00","0.00","0.00","2013-03-05","2013-03-11","1"
"2013-02-26","06077","San Joaquin County","CA","0.00","100.00","1.78","0.00","0.00","0.00","2013-02-26","2013-03-04","1"
"2013-02-19","06077","San Joaquin County","CA","72.49","27.51","1.85","0.00","0.00","0.00","2013-02-19","2013-02-25","1"
"2013-02-12","06077","San Joaquin County","CA","72.49","27.51","1.85","0.00","0.00","0.00","2013-02-12","2013-02-18","1"
"2013-02-05","06077","San Joaquin County","CA","72.98","27.02","1.85","0.00","0.00","0.00","2013-02-05","2013-02-11","1"
"2013-01-29","06077","San Joaquin County","CA","72.98","27.02","1.85","0.00","0.00","0.00","2013-01-29","2013-02-04","1"
"2013-01-22","06077","San Joaquin County","CA","72.98","27.02","1.85","0.00","0.00","0.00","2013-01-22","2013-01-28","1"
"2013-01-15","06077","San Joaquin County","CA","72.98","27.02","1.85","0.00","0.00","0.00","2013-01-15","2013-01-21","1"
"2013-01-08","06077","San Joaquin County","CA","6.68","93.32","26.66","0.00","0.00","0.00","2013-01-08","2013-01-14","1"
"2013-01-01","06077","San Joaquin County","CA","7.70","92.30","26.17","0.00","0.00","0.00","2013-01-01","2013-01-07","1"
"2012-12-25","06077","San Joaquin County","CA","7.70","92.30","26.17","0.00","0.00","0.00","2012-12-25","2012-12-31","1"
"2012-12-18","06077","San Joaquin County","CA","7.70","92.30","26.17","0.00","0.00","0.00","2012-12-18","2012-12-24","1"
"2012-12-11","06077","San Joaquin County","CA","7.70","92.30","26.17","0.00","0.00","0.00","2012-12-11","2012-12-17","1"
"2012-12-04","06077","San Joaquin County","CA","0.00","100.00","94.63","0.00","0.00","0.00","2012-12-04","2012-12-10","1"
"2012-11-27","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-11-27","2012-12-03","1"
"2012-11-20","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-11-20","2012-11-26","1"
"2012-11-13","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-11-13","2012-11-19","1"
"2012-11-06","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-11-06","2012-11-12","1"
"2012-10-30","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-10-30","2012-11-05","1"
"2012-10-23","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-10-23","2012-10-29","1"
"2012-10-16","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-10-16","2012-10-22","1"
"2012-10-09","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-10-09","2012-10-15","1"
"2012-10-02","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-10-02","2012-10-08","1"
"2012-09-25","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-09-25","2012-10-01","1"
"2012-09-18","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-09-18","2012-09-24","1"
"2012-09-11","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-09-11","2012-09-17","1"
"2012-09-04","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-09-04","2012-09-10","1"
"2012-08-28","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-08-28","2012-09-03","1"
"2012-08-21","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-08-21","2012-08-27","1"
"2012-08-14","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-08-14","2012-08-20","1"
"2012-08-07","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-08-07","2012-08-13","1"
"2012-07-31","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-07-31","2012-08-06","1"
"2012-07-24","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-07-24","2012-07-30","1"
"2012-07-17","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-07-17","2012-07-23","1"
"2012-07-10","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-07-10","2012-07-16","1"
"2012-07-03","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-07-03","2012-07-09","1"
"2012-06-26","06077","San Joaquin County","CA","0.00","100.00","98.89","0.00","0.00","0.00","2012-06-26","2012-07-02","1"
"2012-06-19","06077","San Joaquin County","CA","0.00","100.00","98.89","0.00","0.00","0.00","2012-06-19","2012-06-25","1"
"2012-06-12","06077","San Joaquin County","CA","0.00","100.00","98.77","0.00","0.00","0.00","2012-06-12","2012-06-18","1"
"2012-06-05","06077","San Joaquin County","CA","0.00","100.00","98.77","0.00","0.00","0.00","2012-06-05","2012-06-11","1"
"2012-05-29","06077","San Joaquin County","CA","0.00","100.00","98.77","0.00","0.00","0.00","2012-05-29","2012-06-04","1"
"2012-05-22","06077","San Joaquin County","CA","0.00","100.00","98.77","0.00","0.00","0.00","2012-05-22","2012-05-28","1"
"2012-05-15","06077","San Joaquin County","CA","0.00","100.00","98.77","0.00","0.00","0.00","2012-05-15","2012-05-21","1"
"2012-05-08","06077","San Joaquin County","CA","0.00","100.00","98.77","0.00","0.00","0.00","2012-05-08","2012-05-14","1"
"2012-05-01","06077","San Joaquin County","CA","0.00","100.00","98.62","0.00","0.00","0.00","2012-05-01","2012-05-07","1"
"2012-04-24","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-04-24","2012-04-30","1"
"2012-04-17","06077","San Joaquin County","CA","0.00","100.00","100.00","53.21","0.00","0.00","2012-04-17","2012-04-23","1"
"2012-04-10","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2012-04-10","2012-04-16","1"
"2012-04-03","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2012-04-03","2012-04-09","1"
"2012-03-27","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2012-03-27","2012-04-02","1"
"2012-03-20","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2012-03-20","2012-03-26","1"
"2012-03-13","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2012-03-13","2012-03-19","1"
"2012-03-06","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-03-06","2012-03-12","1"
"2012-02-28","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-02-28","2012-03-05","1"
"2012-02-21","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-02-21","2012-02-27","1"
"2012-02-14","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-02-14","2012-02-20","1"
"2012-02-07","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-02-07","2012-02-13","1"
"2012-01-31","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-01-31","2012-02-06","1"
"2012-01-24","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-01-24","2012-01-30","1"
"2012-01-17","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-01-17","2012-01-23","1"
"2012-01-10","06077","San Joaquin County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2012-01-10","2012-01-16","1"
